genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Stewart_et_al_GCA_902794095.1_RUG13935.fna,5664_0,0.050000000000000044,average,fastANI,5664
Xie_et_al_GCA_017962825.1_ASM1796282v1.fna,5665_0,0.050000000000000044,average,fastANI,5665
Seshadri_et_al_2561511225.fna,5666_1,0.050000000000000044,average,fastANI,5666
Xie_et_al_GCA_017400705.1_ASM1740070v1.fna,5666_1,0.050000000000000044,average,fastANI,5666
Xie_et_al_GCA_017632725.1_ASM1763272v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017648685.1_ASM1764868v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017650725.1_ASM1765072v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017959305.1_ASM1795930v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017961945.1_ASM1796194v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017964745.1_ASM1796474v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017965365.1_ASM1796536v1.fna,5667_1,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017645465.1_ASM1764546v1.fna,5667_2,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017524035.1_ASM1752403v1.fna,5667_3,0.050000000000000044,average,fastANI,5667
Xie_et_al_GCA_017617005.1_ASM1761700v1.fna,5668_1,0.050000000000000044,average,fastANI,5668
Xie_et_al_GCA_017620075.1_ASM1762007v1.fna,5668_2,0.050000000000000044,average,fastANI,5668
Stewart_et_al_GCA_902761225.1_RUG10641.fna,5669_1,0.050000000000000044,average,fastANI,5669
Stewart_et_al_GCA_902762605.1_RUG10783.fna,5669_1,0.050000000000000044,average,fastANI,5669
Stewart_et_al_GCA_902765415.1_RUG11066.fna,5669_1,0.050000000000000044,average,fastANI,5669
Stewart_et_al_GCA_902774425.1_RUG11967.fna,5669_1,0.050000000000000044,average,fastANI,5669
Stewart_et_al_GCA_902782065.1_RUG12745.fna,5669_1,0.050000000000000044,average,fastANI,5669
Stewart_et_al_GCA_902786415.1_RUG13167.fna,5669_1,0.050000000000000044,average,fastANI,5669
Xie_et_al_GCA_017426455.1_ASM1742645v1.fna,5669_1,0.050000000000000044,average,fastANI,5669
Xie_et_al_GCA_017648715.1_ASM1764871v1.fna,5670_1,0.050000000000000044,average,fastANI,5670
Xie_et_al_GCA_017848255.1_ASM1784825v1.fna,5670_1,0.050000000000000044,average,fastANI,5670
Xie_et_al_GCA_017527305.1_ASM1752730v1.fna,5670_2,0.050000000000000044,average,fastANI,5670
Wilkinson_et_al_ERZ1462271_contig.fa,5671_0,0.050000000000000044,average,fastANI,5671
Xie_et_al_GCA_017450485.1_ASM1745048v1.fna,5672_0,0.050000000000000044,average,fastANI,5672
Xie_et_al_GCA_017543325.1_ASM1754332v1.fna,5673_0,0.050000000000000044,average,fastANI,5673
Wilkinson_et_al_ERZ1461606_contig.fa,5674_0,0.050000000000000044,average,fastANI,5674
Xie_et_al_GCA_017620155.1_ASM1762015v1.fna,5675_0,0.050000000000000044,average,fastANI,5675
Seshadri_et_al_2593339165.fna,5676_0,0.050000000000000044,average,fastANI,5676
Wilkinson_et_al_ERZ1462371_contig.fa,5677_1,0.050000000000000044,average,fastANI,5677
Wilkinson_et_al_ERZ1462579_contig.fa,5677_1,0.050000000000000044,average,fastANI,5677
Xie_et_al_GCA_017460885.1_ASM1746088v1.fna,5678_0,0.050000000000000044,average,fastANI,5678
Stewart_et_al_GCA_902803445.1_RUG14877.fna,5679_1,0.050000000000000044,average,fastANI,5679
Xie_et_al_GCA_017400715.1_ASM1740071v1.fna,5679_1,0.050000000000000044,average,fastANI,5679
Xie_et_al_GCA_017453105.1_ASM1745310v1.fna,5680_1,0.050000000000000044,average,fastANI,5680
Xie_et_al_GCA_017457445.1_ASM1745744v1.fna,5680_2,0.050000000000000044,average,fastANI,5680
Xie_et_al_GCA_017466595.1_ASM1746659v1.fna,5680_3,0.050000000000000044,average,fastANI,5680
Seshadri_et_al_2593339166.fna,5681_0,0.050000000000000044,average,fastANI,5681
Stewart_et_al_GCA_902795145.1_RUG14031.fna,5682_0,0.050000000000000044,average,fastANI,5682
Xie_et_al_GCA_017415005.1_ASM1741500v1.fna,5683_0,0.050000000000000044,average,fastANI,5683
Xie_et_al_GCA_017535945.1_ASM1753594v1.fna,5684_0,0.050000000000000044,average,fastANI,5684
Stewart_et_al_GCA_902772775.1_RUG11804.fna,5685_1,0.050000000000000044,average,fastANI,5685
Xie_et_al_GCA_017413625.1_ASM1741362v1.fna,5685_1,0.050000000000000044,average,fastANI,5685
Xie_et_al_GCA_017419935.1_ASM1741993v1.fna,5686_1,0.050000000000000044,average,fastANI,5686
Xie_et_al_GCA_017431705.1_ASM1743170v1.fna,5686_1,0.050000000000000044,average,fastANI,5686
Xie_et_al_GCA_017433255.1_ASM1743325v1.fna,5686_1,0.050000000000000044,average,fastANI,5686
Xie_et_al_GCA_017515965.1_ASM1751596v1.fna,5686_1,0.050000000000000044,average,fastANI,5686
Stewart_et_al_GCA_902796355.1_RUG14165.fna,5687_0,0.050000000000000044,average,fastANI,5687
Stewart_et_al_GCA_902773445.1_RUG11870.fna,5688_1,0.050000000000000044,average,fastANI,5688
ruminal_MAG_495.fa,5688_1,0.050000000000000044,average,fastANI,5688
Stewart_et_al_GCA_902797565.1_RUG14282.fna,5689_0,0.050000000000000044,average,fastANI,5689
Stewart_et_al_GCA_902783565.1_RUG12879.fna,5690_1,0.050000000000000044,average,fastANI,5690
Xie_et_al_GCA_017474705.1_ASM1747470v1.fna,5690_1,0.050000000000000044,average,fastANI,5690
Stewart_et_al_GCA_902773275.1_RUG11855.fna,5691_1,0.050000000000000044,average,fastANI,5691
Stewart_et_al_GCA_902796435.1_RUG14172.fna,5691_1,0.050000000000000044,average,fastANI,5691
Wilkinson_et_al_ERZ1462754_contig.fa,5692_0,0.050000000000000044,average,fastANI,5692
Stewart_et_al_GCA_902766665.1_RUG11178.fna,5693_1,0.050000000000000044,average,fastANI,5693
Stewart_et_al_GCA_902796645.1_RUG14189.fna,5693_1,0.050000000000000044,average,fastANI,5693
Xie_et_al_GCA_017420455.1_ASM1742045v1.fna,5694_0,0.050000000000000044,average,fastANI,5694
Xie_et_al_GCA_017477005.1_ASM1747700v1.fna,5695_0,0.050000000000000044,average,fastANI,5695
Lin_et_al_HG_Duodenum-7.concoct.048.contigs.fa,5696_1,0.050000000000000044,average,fastANI,5696
Stewart_et_al_GCA_902773775.1_RUG11898.fna,5696_1,0.050000000000000044,average,fastANI,5696
Stewart_et_al_GCA_902778155.1_RUG12340.fna,5696_1,0.050000000000000044,average,fastANI,5696
Stewart_et_al_GCA_902778665.1_RUG12393.fna,5696_1,0.050000000000000044,average,fastANI,5696
Stewart_et_al_GCA_902790065.1_RUG13533.fna,5696_1,0.050000000000000044,average,fastANI,5696
Xie_et_al_GCA_017934325.1_ASM1793432v1.fna,5696_1,0.050000000000000044,average,fastANI,5696
Lin_et_al_HG_Abomasum-12.concoct.064_sub.contigs.fa,5696_2,0.050000000000000044,average,fastANI,5696
Lin_et_al_HF_Duodenum-3.maxbin.018_sub.contigs.fa,5697_1,0.050000000000000044,average,fastANI,5697
Lin_et_al_HF_Duodenum-6.metabat2.015_sub.contigs.fa,5697_1,0.050000000000000044,average,fastANI,5697
Xie_et_al_GCA_017385585.1_ASM1738558v1.fna,5697_1,0.050000000000000044,average,fastANI,5697
Xie_et_al_GCA_017419845.1_ASM1741984v1.fna,5697_1,0.050000000000000044,average,fastANI,5697
ruminal_MAG_220.fa,5697_2,0.050000000000000044,average,fastANI,5697
Xie_et_al_GCA_017406005.1_ASM1740600v1.fna,5698_0,0.050000000000000044,average,fastANI,5698
Xie_et_al_GCA_017633735.1_ASM1763373v1.fna,5699_1,0.050000000000000044,average,fastANI,5699
Xie_et_al_GCA_017649515.1_ASM1764951v1.fna,5699_1,0.050000000000000044,average,fastANI,5699
Xie_et_al_GCA_017652685.1_ASM1765268v1.fna,5699_1,0.050000000000000044,average,fastANI,5699
Xie_et_al_GCA_017958145.1_ASM1795814v1.fna,5699_1,0.050000000000000044,average,fastANI,5699
Stewart_et_al_GCA_902765995.1_RUG11123.fna,5700_1,0.050000000000000044,average,fastANI,5700
Xie_et_al_GCA_017432615.1_ASM1743261v1.fna,5700_1,0.050000000000000044,average,fastANI,5700
Xie_et_al_GCA_017429045.1_ASM1742904v1.fna,5701_0,0.050000000000000044,average,fastANI,5701
Xie_et_al_GCA_017448455.1_ASM1744845v1.fna,5702_0,0.050000000000000044,average,fastANI,5702
Lin_et_al_HF_Abomasum-1.metabat2.045_sub.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HF_Duodenum-3.metabat2.060_sub.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HG_Abomasum-10.metabat2.062_sub.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HG_Cecum-10.metabat2.074.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HG_Duodenum-10.metabat2.040_sub.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HG_Rectum-10.metabat2.138_sub.contigs.fa,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902763955.1_RUG10915.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902768845.1_RUG11399.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902771075.1_RUG11636.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902772515.1_RUG11772.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902779065.1_RUG12427.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902779975.1_RUG12530.fna,5703_1,0.050000000000000044,average,fastANI,5703
Stewart_et_al_GCA_902802565.1_RUG14779.fna,5703_1,0.050000000000000044,average,fastANI,5703
Xie_et_al_GCA_017424845.1_ASM1742484v1.fna,5703_1,0.050000000000000044,average,fastANI,5703
ruminal_MAG_241.fa,5703_1,0.050000000000000044,average,fastANI,5703
Lin_et_al_HG_Cecum-9.metabat2.144.contigs.fa,5704_1,0.050000000000000044,average,fastANI,5704
Lin_et_al_HG_Omasum-9.metabat2.164.contigs.fa,5704_1,0.050000000000000044,average,fastANI,5704
Lin_et_al_HG_Rectum-7.metabat2.041.contigs.fa,5704_1,0.050000000000000044,average,fastANI,5704
Stewart_et_al_GCA_902755335.1_RUG10058.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902756475.1_RUG10156.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902757265.1_RUG10241.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902757515.1_RUG10271.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902761585.1_RUG10675.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902764135.1_RUG10932.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902764655.1_RUG10979.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902771775.1_RUG11706.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902774765.1_RUG11998.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902775095.1_RUG12029.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902775305.1_RUG12061.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902786005.1_RUG13126.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902793975.1_RUG13922.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902799035.1_RUG14434.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902800235.1_RUG14553.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902800805.1_RUG14605.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902801455.1_RUG14674.fna,5705_1,0.050000000000000044,average,fastANI,5705
Stewart_et_al_GCA_902777405.1_RUG12264.fna,5706_1,0.050000000000000044,average,fastANI,5706
Stewart_et_al_GCA_902779575.1_RUG12480.fna,5706_1,0.050000000000000044,average,fastANI,5706
Stewart_et_al_GCA_902780665.1_RUG12595.fna,5706_1,0.050000000000000044,average,fastANI,5706
Lin_et_al_HG_Omasum-9.concoct.169.contigs.fa,5707_1,0.050000000000000044,average,fastANI,5707
Lin_et_al_HG_Rumen-9.concoct.093.contigs.fa,5707_1,0.050000000000000044,average,fastANI,5707
Stewart_et_al_GCA_902783325.1_RUG12864.fna,5708_0,0.050000000000000044,average,fastANI,5708
Stewart_et_al_GCA_902766275.1_RUG11141.fna,5709_1,0.050000000000000044,average,fastANI,5709
Stewart_et_al_GCA_902803245.1_RUG14853.fna,5709_1,0.050000000000000044,average,fastANI,5709
Stewart_et_al_GCA_902803505.1_RUG14869.fna,5710_0,0.050000000000000044,average,fastANI,5710
Stewart_et_al_GCA_902757495.1_RUG10277.fna,5711_1,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902769825.1_RUG11509.fna,5711_1,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902772375.1_RUG11767.fna,5711_1,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902792315.1_RUG13752.fna,5711_1,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902759565.1_RUG10464.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902762195.1_RUG10734.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902764675.1_RUG10984.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902765015.1_RUG11021.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902771765.1_RUG11702.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902774785.1_RUG12004.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902781585.1_RUG12684.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902790795.1_RUG13603.fna,5711_2,0.050000000000000044,average,fastANI,5711
Stewart_et_al_GCA_902755655.1_RUG10082.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902764685.1_RUG10992.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902767795.1_RUG11301.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902771135.1_RUG11633.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902778505.1_RUG12376.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902779485.1_RUG12470.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902781085.1_RUG12641.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902784085.1_RUG12943.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902784725.1_RUG13002.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902785155.1_RUG13042.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902789125.1_RUG13443.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902791105.1_RUG13637.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902792325.1_RUG13755.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902793665.1_RUG13894.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902794555.1_RUG13983.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902799025.1_RUG14437.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902799235.1_RUG14451.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902801355.1_RUG14663.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902802505.1_RUG14770.fna,5712_1,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902790875.1_RUG13614.fna,5712_2,0.050000000000000044,average,fastANI,5712
Stewart_et_al_GCA_902785985.1_RUG13128.fna,5712_3,0.050000000000000044,average,fastANI,5712
Xie_et_al_GCA_017941605.1_ASM1794160v1.fna,5713_0,0.050000000000000044,average,fastANI,5713
Xie_et_al_GCA_017614505.1_ASM1761450v1.fna,5714_0,0.050000000000000044,average,fastANI,5714
Stewart_et_al_GCA_902781445.1_RUG12668.fna,5715_0,0.050000000000000044,average,fastANI,5715
Stewart_et_al_GCA_902796655.1_RUG14190.fna,5716_0,0.050000000000000044,average,fastANI,5716
Stewart_et_al_GCA_902769245.1_RUG11445.fna,5717_1,0.050000000000000044,average,fastANI,5717
Xie_et_al_GCA_017626875.1_ASM1762687v1.fna,5717_1,0.050000000000000044,average,fastANI,5717
Lin_et_al_HG_Abomasum-12.concoct.028_sub.contigs.fa,5717_2,0.050000000000000044,average,fastANI,5717
Stewart_et_al_GCA_902759915.1_RUG10504.fna,5718_1,0.050000000000000044,average,fastANI,5718
Stewart_et_al_GCA_902762285.1_RUG10748.fna,5718_1,0.050000000000000044,average,fastANI,5718
Stewart_et_al_GCA_902760495.1_RUG10575.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902761985.1_RUG10708.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902762405.1_RUG10766.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902774745.1_RUG11999.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902801605.1_RUG14687.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902801835.1_RUG14716.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902802715.1_RUG14806.fna,5719_1,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902754895.1_RUG10012.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902761335.1_RUG10654.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902768305.1_RUG11349.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902784775.1_RUG13006.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902791835.1_RUG13705.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902791975.1_RUG13723.fna,5719_2,0.050000000000000044,average,fastANI,5719
Stewart_et_al_GCA_902795545.1_RUG14077.fna,5719_2,0.050000000000000044,average,fastANI,5719
Xie_et_al_GCA_017385555.1_ASM1738555v1.fna,5719_2,0.050000000000000044,average,fastANI,5719
ruminal_MAG_170.fa,5719_2,0.050000000000000044,average,fastANI,5719
Lin_et_al_HF_Omasum-3.metabat2.096.contigs.fa,5720_1,0.050000000000000044,average,fastANI,5720
Lin_et_al_HF_Rumen-1.metabat2.078.contigs.fa,5720_1,0.050000000000000044,average,fastANI,5720
Lin_et_al_HF_Rumen-3.metabat2.020.contigs.fa,5720_1,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Cecum-10.maxbin.014_sub.contigs.fa,5720_1,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Rectum-10.maxbin.014.contigs.fa,5720_1,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Cecum-10.metabat2.030_sub.contigs.fa,5720_2,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Colon-10.maxbin.029_sub.contigs.fa,5720_2,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Jejunum-8.concoct.073_sub.contigs.fa,5720_2,0.050000000000000044,average,fastANI,5720
Xie_et_al_GCA_017426415.1_ASM1742641v1.fna,5720_2,0.050000000000000044,average,fastANI,5720
Lin_et_al_HG_Ileum-10.concoct.002.contigs.fa,5720_3,0.050000000000000044,average,fastANI,5720
Xie_et_al_GCA_017652505.1_ASM1765250v1.fna,5721_0,0.050000000000000044,average,fastANI,5721
Lin_et_al_HG_Abomasum-9.metabat2.102_sub.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Cecum-10.metabat2.080_sub.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Colon-10.metabat2.071_sub.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Duodenum-10.metabat2.037.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Jejunum-9.metabat2.046_sub.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Omasum-10.metabat2.022.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Omasum-9.metabat2.174.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Rectum-10.metabat2.096.contigs.fa,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902756925.1_RUG10208.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902757405.1_RUG10256.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902763205.1_RUG10844.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902764615.1_RUG10986.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902773915.1_RUG11917.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902775885.1_RUG12107.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902776095.1_RUG12143.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902776425.1_RUG12165.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902776675.1_RUG12196.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902777235.1_RUG12244.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902778075.1_RUG12333.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902780035.1_RUG12528.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902785125.1_RUG13033.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902788465.1_RUG13372.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902789145.1_RUG13442.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902790665.1_RUG13593.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902790915.1_RUG13613.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902791155.1_RUG13639.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902791255.1_RUG13661.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902792025.1_RUG13728.fna,5722_1,0.050000000000000044,average,fastANI,5722
Stewart_et_al_GCA_902794975.1_RUG14022.fna,5722_1,0.050000000000000044,average,fastANI,5722
Lin_et_al_HG_Abomasum-9.metabat2.056.contigs.fa,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902756535.1_RUG10169.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902756945.1_RUG10211.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902757085.1_RUG10227.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902757225.1_RUG10243.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902760465.1_RUG10567.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902760725.1_RUG10589.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902763975.1_RUG10907.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902764775.1_RUG10987.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902765805.1_RUG11104.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902774755.1_RUG12003.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902777535.1_RUG12278.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902777745.1_RUG12304.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902781355.1_RUG12663.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902788165.1_RUG13335.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902788595.1_RUG13385.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902799485.1_RUG14474.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902800175.1_RUG14548.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902804105.1_RUG14937.fna,5723_1,0.050000000000000044,average,fastANI,5723
Stewart_et_al_GCA_902781655.1_RUG12688.fna,5723_2,0.050000000000000044,average,fastANI,5723
Lin_et_al_HG_Jejunum-12.maxbin.107_sub.contigs.fa,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902756205.1_RUG10139.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902760535.1_RUG10565.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902760675.1_RUG10595.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902762835.1_RUG10804.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902763095.1_RUG10827.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902773975.1_RUG11918.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902775855.1_RUG12109.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902775915.1_RUG12120.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902776135.1_RUG12140.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902782075.1_RUG12737.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902785025.1_RUG13027.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902786185.1_RUG13145.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902788235.1_RUG13347.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902789205.1_RUG13445.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902790855.1_RUG13618.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902794655.1_RUG14001.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902794795.1_RUG14010.fna,5724_1,0.050000000000000044,average,fastANI,5724
Stewart_et_al_GCA_902756185.1_RUG10143.fna,5725_1,0.050000000000000044,average,fastANI,5725
